discussion,9
dinah,9
diego,9
desert,9
dass,9
dale,9
curse,9
cuerpo,9
crying,9
crime,9
couch,9
complicated,9
compare,9
combat,9
color,9
collateral,9
clique,9
circle,9
choose,9
charmaine,9
charlie,9
cards,9
cab,9
butt,9
bussin,9
bunch,9
bulow,9
breaking,9
breakin,9
braucht,9
bloodline,9
blew,9
bleed,9
bills,9
bible,9
betty,9
beggin,9
because,9
beats,9
based,9
barely,9
bailar,9
baddest,9
awards,9
awake,9
avant,9
arichan,9
ari,9
appeal,9
anrufen,9
alec,9
ak,9
ajr,9
ahead,9
additional,9
achieve,9
‘bout,8
این,8
از,8
zoom,8
zaytoven,8
zapatos,8
ynw,8
yesterday,8
yehyeah,8
yeaheaheaheah,8
xcii,8
xanny,8
wouldve,8
wolf,8
wings,8
while,8
weet,8
wavy,8
wakin,8
violet,8
vine,8
unknown,8
undrunk,8
undo,8
undercover,8
tuck,8
tshirt,8
truly,8
trato,8
trainor,8
traffic,8
tpain,8
tipo,8
tierra,8
thirtyfive,8
thirsty,8
theyd,8
there’s,8
tat,8
task,8
tantrum,8
tangerine,8
ta,8
syrias,8
sympathy,8
switched,8
superstar,8
starts,8
staples,8
standin,8
squad,8
someday,8
sola,8
smash,8
slipping,8
slimes,8
sixteen,8
sisters,8
sigue,8
showed,8
shout,8
shameless,8
selfish,8
search,8
screen,8
saweetie,8
sarin,8
rule,8
role,8
riley,8
rhythm,8
responsible,8
rep,8
regimes,8
reckless,8
rat,8
ranking,8
queso,8
puth,8
punk,8
puedo,8
pride,8
possibility,8
poderamos,8
playa,8
platinum,8
pinch,8
pierre,8
pictures,8
perodo,8
pensaba,8
pavement,8
particularly,8
paak,8
owe,8
ow,8
offbrand,8
of,8
od,8
oculus,8
objectives,8
ns,8
noname,8
noah,8
nip,8
niki,8
nike,8
ngblood,8
nein,8
needy,8
ne,8
nba,8
natasha,8
namarch,8
nachos,8
mit,8
missing,8
mismo,8
minutes,8
miles,8
mercedes,8
mentioned,8
melly,8
maze,8
mas,8
manera,8
mala,8
mais,8
mafia,8
madison,8
luis,8
listenin,8
lingo,8
licks,8
lennox,8
leikeli,8
legend,8
leg,8
laurent,8
latest,8
large,8
lap,8
lamar,8
lag,8
laflare,8
kyle,8
kinfolks,8
kennedy,8
kendrick,8
keeps,8
keeping,8
keanu,8
karol,8
join,8
johnny,8
jak,8
jai,8
jacob,8
jace,8
itself,8
itd,8
istrefi,8
iron,8
impunity,8
iggy,8
hurtin,8
hunter,8
humanitarian,8
hubieses,8
hoy,8
homecoming,8
heartbeat,8
handsome,8
hacer,8
group,8
grindin,8
graveyard,8
gospel,8
glocks,8
glizzy,8
ghetto,8
george,8
frankly,8
francis,8
fonsi,8
flippin,8
flaws,8
flake,8
fist,8
finished,8
familiar,8
extended,8
expensive,8
envy,8
efforts,8
eatin,8
early,8
dreezy,8
doe,8
dodo,8
doctor,8
dm,8
dlaczego,8
discussions,8
diablo,8
deny,8
demo,8
delay,8
david,8
dated,8
damascus,8
cxloe,8
crystal,8
cruel,8
credibility,8
created,8
cream,8
covered,8
coons,8
convention,8
conscience,8
confidence,8
concern,8
company,8
common,8
cmon,8
clouds,8
closely,8
clemmons,8
clap,8
choppers,8
choice,8
china,8
cheese,8
charge,8
chapter,8
changing,8
changes,8
celebrate,8
cared,8
carats,8
cage,8
busy,8
burnin,8
bts,8
bruno,8
bros,8
broader,8
boyz,8
bourne,8
boo,8
blinds,8
blinded,8
blessed,8
blanco,8
blackbear,8
beyonc,8
believes,8
bass,8
banging,8
bajo,8
babushka,8
azalea,8
ayo,8
aurora,8
artist,8
americans,8
amantes,8
allergic,8
affect,8
adicto,8
actuar,8
توی,7
با,7
¿qué,7
zombies,7
zara,7
ye,7
wreck,7
worries,7
wonderland,7
wisin,7
wilson,7
watched,7
wasted,7
warholss,7
warfare,7
wafia,7
wade,7
vince,7
villain,7
vikings,7
vibin,7
vetted,7
vea,7
unless,7
uma,7
tá,7
typo,7
typical,7
turnt,7
turkey,7
tukker,7
triste,7
trinidad,7
trash,7
towards,7
toting,7
tinashe,7
timbaland,7
thunder,7
thots,7
thomas,7
thirty,7
tempt,7
temper,7
tease,7
tay,7
tattoo,7
tape,7
tags,7
sólo,7
system,7
swish,7
swings,7
super,7
success,7
strap,7
stood,7
steal,7
staying,7
stayed,7
stash,7
stage,7
spotlight,7
splashin,7
spirits,7
spendin,7
speakin,7
sort,7
solve,7
solid,7
sofi,7
snitchin,7
skinny,7
sis,7
sins,7
silk,7
siento,7
shop,7
shinin,7
shelf,7
sheeran,7
shay,7
shawn,7
shatter,7
shallow,7
shady,7
sets,7
served,7
serve,7
sentir,7
seeking,7
seed,7
section,7
secreto,7
seat,7
seasons,7
screams,7
score,7
sat,7
santa,7
sale,7
russian,7
russ,7
rumor,7
rumbear,7
rug,7
rub,7
royce,7
rover,7
route,7
rough,7
ronson,7
rolex,7
robbin,7
richer,7
rewind,7
reserve,7
rescue,7
relations,7
recognize,7
recent,7
rebel,7
rearview,7
rase,7
quicker,7
publicly,7
prey,7
prevent,7
presented,7
present,7
prayers,7
poured,7
population,7
pointers,7
plain,7
pin,7
piel,7
pickin,7
photos,7
personalities,7
percs,7
peas,7
patient,7
path,7
parar,7
paranoid,7
pale,7
packin,7
overseas,7
outstanding,7
otra,7
ostrich,7
option,7
oohoohooh,7
oohlalala,7
olvidao,7
normal,7
nope,7
niet,7
neighbourhood,7
necesita,7
murphy,7
moved,7
motherfucker,7
morgue,7
moneybagg,7
mis,7
minnesota,7
meus,7
mendes,7
matters,7
luv,7
lungs,7
lovely,7
louie,7
louder,7
lokknine,7
link,7
limp,7
lifes,7
lied,7
legends,7
lebron,7
leadership,7
lauren,7
launch,7
laughter,7
latino,7
larsson,7
lane,7
lamborghini,7
lamb,7
label,7
knocked,7
kiyoko,7
kiddin,7
kehlani,7
kap,7
kacey,7
jungle,7
josh,7
jim,7
jeremy,7
jaden,7
jacquees,7
introduce,7
interviews,7
inteligente,7
instagram,7
ink,7
inch,7
icona,7
iced,7
hussle,7
hows,7
horrific,7
homicide,7
holdin,7
hip,7
highway,7
hennessy,7
heels,7
health,7
heads,7
gusta,7
guard,7
groups,7
goza,7
goulding,7
gorgeous,7
goonew,7
goat,7
glow,7
giant,7
gashi,7
garden,7
galore,7
gallant,7
galantis,7
fucks,7
fredo,7
freaky,7
frank,7
frame,7
foolish,7
flat,7
flash,7
fix,7
final,7
fike,7
father,7
eyed,7
exposed,7
eventually,7
enjoy,7
english,7
emotional,7
ellie,7
ele,7
effective,7
edge,7
eden,7
eastside,7
duration,7
duck,7
drums,7
dressed,7
dreaming,7
drawn,7
downtown,7
dominic,7
distracted,7
dispute,7
diplo,7
dinero,7
destiny,7
dej,7
decir,7
decided,7
dean,7
dealt,7
dave,7
data,7
dare,7
dancer,7
dammit,7
cuttin,7
cute,7
curtain,7
cuenta,7
critical,7
creep,7
crashing,7
court,7
county,7
countin,7
cops,7
considered,7
consider,7
concert,7
commit,7
comments,7
cologne,7
colleagues,7
codes,7
code,7
coat,7
clue,7
climb,7
cleanse,7
chicago,7
chasin,7
chaos,7
challenge,7
ceo,7
cautious,7
careful,7
cara,7
callaíta,7
cali,7
buyin,7
build,7
bringing,7
boxer,7
bougie,7
bond,7
boi,7
bobo,7
bob,7
bloody,7
blocka,7
bj,7
bishop,7
biggaveli,7
bezerk,7
bentleys,7
benny,7
belong,7
beating,7
basic,7
bashar,7
banged,7
bando,7
bales,7
balenciaga,7
backyard,7
backtoback,7
authorize,7
austin,7
audience,7
atlanta,7
ate,7
assure,7
approach,7
ally,7
allen,7
aim,7
advice,7
address,7
addition,7
account,7
abel,7
—,6
اون,6
¿me,6
ze,6
york,6
yehyehyehyeh,6
yard,6
yacht,6
xylo,6
xannies,6
wreckage,6
wooooh,6
wood,6
wonderin,6
witnesses,6
wicked,6
whatcha,6
weźmiesz,6
weź,6
weird,6
wears,6
wearing,6
wax,6
warned,6
wantin,6
wand,6
wallows,6
wallet,6
waking,6
vuelvo,6
vroom,6
volvió,6
voa,6
violets,6
violation,6
victory,6
velan,6
veggies,6
valentino,6
vais,6
vacilar,6
universe,6
umbrella,6
uishi,6
twtwerktwerktwerktwerktwerktwerk,6
twins,6
turbo,6
triptrippin,6
triggers,6
transition,6
tori,6
todos,6
timberlake,6
tie,6
throughout,6
terrified,6
teresa,6
temprano,6
tec,6
targeted,6
tangled,6
taime,6
tag,6
t,6
syrians,6
swing,6
sweetheart,6
survive,6
sum,6
sucked,6
such,6
styrofoam,6
styles,6
style,6
stripes,6
string,6
strikes,6
streams,6
strapped,6
stoner,6
status,6
stacked,6
squeeze,6
splash,6
spittin,6
sparks,6
sou,6
sosa,6
somos,6
solteras,6
social,6
soap,6
smooky,6
smithfield,6
slippin,6
sleeve,6
slaughter,6
simply,6
silver,6
significantly,6
significant,6
shove,6
shopping,6
sheneneh,6
sharks,6
shade,6
señorita,6
seventeen,6
sevdaliza,6
settlement,6
settle,6
setting,6
service,6
selfmade,6
seethrough,6
secular,6
sebastin,6
searching,6
seams,6
scooter,6
science,6
schoolboy,6
scarface,6
sarah,6
salon,6
sabes,6
rubio,6
rself,6
roupas,6
rooms,6
rome,6
rollie,6
rode,6
robert,6
roads,6
roadkill,6
rhyme,6
respects,6
rescued,6
replay,6
relaxing,6
regretted,6
realized,6
realest,6
rare,6
rapsody,6
rah,6
rags,6
pójść,6
pusieron,6
puesta,6
prr,6
prove,6
progress,6
product,6
privacy,6
prissy,6
pretending,6
prefer,6
precise,6
precious,6
praying,6
prada,6
pounds,6
potentially,6
porsche,6
pops,6
pode,6
player,6
planning,6
pista,6
piss,6
pimpin,6
phones,6
phoebe,6
peel,6
payne,6
pas,6
partys,6
parliament,6
pare,6
papi,6
palm,6
painted,6
pad,6
outcome,6
os,6
opinion,6
operations,6
oohoohoohooh,6
ol,6
ohtrapstar,6
og,6
odds,6
obrien,6
obamas,6
nora,6
nines,6
niemand,6
nicht,6
nem,6
neither,6
negro,6
necklace,6
necessary,6
necesito,6
natti,6
najuly,6
myke,6
mwah,6
musgraves,6
mueve,6
movies,6
motherfucking,6
motherfuckers,6
moonlight,6
monet,6
mobile,6
mixtape,6
missile,6
missed,6
minha,6
mille,6
migo,6
midnight,6
meu,6
metal,6
messy,6
mera,6
mente,6
mejor,6
megatron,6
mayer,6
masterpiece,6
marihuana,6
mariah,6
margielaa,6
marc,6
maj,6
maintain,6
maggie,6
lyrics,6
luz,6
lou,6
longneck,6
lobby,6
llega,6
llama,6
litty,6
lined,6
likes,6
li,6
lettin,6
letter,6
lethal,6
leggo,6
legal,6
led,6
lebanon,6
leader,6
laws,6
laska,6
lake,6
laisser,6
ladies,6
ladadadada,6
kwa,6
knowledge,6
kisses,6
kills,6
killin,6
kant,6
kane,6
judgment,6
jpegmafia,6
jokes,6
joji,6
joint,6
jhay,6
jesus,6
jb,6
japan,6
ivy,6
iver,6
invasion,6
intention,6
inna,6
infinito,6
independent,6
images,6
image,6
ignorin,6
icecold,6
hype,6
hurting,6
hung,6
humble,6
hotter,6
horses,6
hora,6
hollywood,6
hits,6
highs,6
highest,6
hi,6
henny,6
heb,6
heal,6
hat,6
hahaha,6
había,6
gutter,6
gunfight,6
grieve,6
grandmama,6
grandes,6
gozándose,6
goosebumps,6
goose,6
goodbyes,6
glory,6
gives,6
gifted,6
garrix,6
fumar,6
freeze,6
france,6
fox,6
ford,6
followin,6
folks,6
foggieraw,6
flowers,6
flights,6
finna,6
finesse,6
filled,6
figured,6
fights,6
faucet,6
fading,6
facing,6
explicarte,6
experience,6
expectations,6
exist,6
exhale,6
exes,6
excited,6
everybodys,6
estás,6
ere,6
equal,6
envolverme,6
entreg,6
entire,6
engagement,6
ended,6
eminem,6
eightinch,6
eightfigure,6
eighteen,6
easily,6
earfquake,6
dy,6
durk,6
dunk,6
drum,6
drove,6
drogas,6
drizzy,6
drives,6
dresser,6
dragons,6
dragon,6
dr,6
dolph,6
dolo,6
doja,6
dixie,6
distant,6
dissin,6
dissimulation,6
disrespect,6
discography,6
dios,6
digital,6
didnt,6
desiigner,6
desde,6
depressed,6
denke,6
december,6
decas,6
deals,6
dealin,6
daya,6
davido,6
daniel,6
cups,6
cupcakke,6
criminal,6
cries,6
cried,6
creepin,6
courtney,6
counting,6
counted,6
coulda,6
cosa,6
cortez,6
correntes,6
cooooooooooool,6
cookin,6
controllin,6
connection,6
confinement,6
completely,6
cockpit,6
cloud,6
closet,6
clay,6
claudio,6
clark,6
clairo,6
cigarette,6
christina,6
christian,6
chose,6
chocolate,6
chiques,6
childish,6
chelsea,6
celly,6
catchin,6
cardin,6
can’t,6
candle,6
canción,6
canada,6
buzz,6
buss,6
buscando,6
burned,6
bull,6
built,6
buffalo,6
bringin,6
briefing,6
booth,6
bon,6
bom,6
bold,6
bodys,6
blues,6
bloom,6
blocboy,6
bleeding,6
blatt,6
blat,6
blacc,6
billy,6
bi,6
berquerst,6
bells,6
bell,6
behavior,6
begin,6
began,6
becomes,6
bebida,6
bean,6
bea,6
bay,6
bat,6
basement,6
barnett,6
barbie,6
balmain,6
bahari,6
backstreet,6
backpack,6
backbackin,6
aware,6
avenue,6
aunque,6
atrevida,6
atl,6
assured,6
armed,6
argue,6
appears,6
appear,6
aoki,6
anthony,6
animal,6
ambjaay,6
amber,6
ambassadors,6
alyson,6
aloe,6
alison,6
aiko,6
agents,6
agencies,6
afghanistan,6
actors,6
actitud,6
accountability,6
abajo,6
کسی,5
چی,5
همه,5
نیستیم,5
به,5
zucker,5
zoua,5
zombie,5
zie,5
yves,5
yrn,5
yeahyeahyeahyeah,5
wszystko,5
wore,5
wont,5
wise,5
winona,5
wheels,5
weirdo,5
weighed,5
weigh,5
wearin,5
waving,5
warning,5
warm,5
walka,5
waited,5
waist,5
vuitton,5
volver,5
void,5
virgil,5
vintage,5
vic,5
verdad,5
venom,5
ven,5
vemo,5
vegas,5
vanjess,5
vamos,5
vamo,5
vacation,5
uur,5
urie,5
urgent,5
unotheactivist,5
uniform,5
unfuck,5
unforgettable,5
uncall,5
uhoh,5
tus,5
troop,5
tritonal,5
trill,5
tribe,5
trials,5
transviolet,5
trail,5
tracks,5
tracey,5
towers,5
torn,5
toa,5
tings,5
timebomb,5
threeheaded,5
thinks,5
thinkin’,5
these,5
therapy,5
thankful,5
tennis,5
tend,5
tempo,5
teddy,5
tattoos,5
tank,5
tame,5
switchin,5
survived,5
surrounded,5
surprised,5
supreme,5
supporting,5
suits,5
suddenly,5
subir,5
stuff,5
strongly,5
stride,5
stretch,5
strength,5
stoned,5
sticky,5
steppin,5
statements,5
starfish,5
standard,5
stable,5
spotify,5
sposed,5
spoken,5
spoke,5
spoil,5
spending,5
spark,5
soulja,5
sons,5
sonder,5
somebodys,5
soldier,5
sofia,5
sociopath,5
snare,5
smooth,5
smiling,5
sloan,5
slept,5
slecht,5
slayyyter,5
skip,5
sitter,5
sister,5
sirens,5
sir,5
sipping,5
sinner,5
singles,5
simons,5
signal,5
sights,5
sideways,5
shoreline,5
shoppin,5
shooter,5
shiny,5
shes,5
shed,5
sharon,5
shaheen,5
shaha,5
seu,5
separate,5
sentimiento,5
sendin,5
seein,5
saving,5
sasha,5
sainttropez,5
sacrifice,5
runs,5
runaway,5
rumors,5
rumba,5
rubber,5
rrr,5
rot,5
robb,5
riverside,5
rising,5
riot,5
riff,5
rhab,5
responses,5
represent,5
remy,5
regard,5
refuse,5
reasonable,5
reached,5
raye,5
rauw,5
rains,5
rainbow,5
rag,5
raff,5
quién,5
quieres,5
putin,5
pushing,5
punto,5
puesto,5
pu,5
proudcatownerremix,5
proposed,5
proper,5
prohibition,5
program,5
prize,5
preciso,5
preacher,5
practice,5
pow,5
poverty,5
pouring,5
posso,5
posner,5
position,5
posed,5
poppy,5
politics,5
pnk,5
plies,5
playlist,5
pissed,5
pines,5
pics,5
pic,5
physical,5
philly,5
perky,5
performs,5
percy,5
percocets,5
peor,5
pen,5
pell,5
peaceful,5
passin,5
passed,5
parties,5
participation,5
pair,5
pac,5
otro,5
ordered,5
oprah,5
oliver,5
older,5
ojos,5
official,5
octavian,5
oclock,5
occasions,5
oasis,5
nur,5
nuk,5
nother,5
notes,5
nosotros,5
norm,5
nina,5
nessly,5
nerve,5
neighborhood,5
nearly,5
nawf,5
nature,5
named,5
najune,5
naija,5
multilateral,5
muertos,5
mozzy,5
moral,5
monica,5
momentum,5
moments,5
model,5
mmmm,5
mmmhmmmmhmmmmhmmmm,5
miracle,5
mink,5
minister,5
minhas,5
microphone,5
mick,5
mhm,5
mexico,5
menea,5
menace,5
melody,5
media,5
medasin,5
meal,5
matrix,5
master,5
margiela,5
map,5
mano,5
maldición,5
mai,5
macs,5
lykke,5
lurking,5
luh,5
lucy,5
lowkey,5
louboutin,5
lotus,5
lottery,5
loren,5
lolo,5
loko,5
lloyd,5
listened,5
liquor,5
lip,5
lion,5
lightning,5
lifetime,5
licht,5
lesson,5
leland,5
leather,5
leading,5
lazer,5
laughin,5
lasted,5
lany,5
landed,5
laid,5
labrinth,5
kygo,5
kit,5
kirk,5
kingdom,5
kicked,5
keyu,5
kesha,5
kent,5
keed,5
kate,5
kaskade,5
karma,5
kailee,5
julien,5
journal,5
jimmy,5
jij,5
jhene,5
jesse,5
jenny,5
jeep,5
i’ve,5
i’d,5
ixine,5
invented,5
intro,5
intel,5
instance,5
injury,5
infiel,5
inaction,5
hustle,5
hunt,5
hunnids,5
hummers,5
huge,5
horoscope,5
hoedown,5
hizo,5
hijo,5
hero,5
helpful,5
hearin,5
hanging,5
han,5
hammer,5
hallelujah,5
halfway,5
haceeer,5
hable,5
gwagen,5
gustan,5
guap,5
growing,5
groove,5
grass,5
goddess,5
gloria,5
gibbs,5
ghini,5
gevoel,5
genuino,5
gentleman,5
genius,5
gee,5
ganas,5
gain,5
fumes,5
freddie,5
frames,5
former,5
forgotten,5
forecast,5
flume,5
floss,5
flexing,5
flawless,5
flatbush,5
fishscale,5
fired,5
filmography,5
ferrari,5
felix,5
fathers,5
farm,5
falls,5
faking,5
express,5
exclusive,5
excessive,5
example,5
events,5
esa,5
ensure,5
engage,5
encanta,5
enamora,5
emotion,5
embrace,5
elliott,5
elle,5
elements,5
eem,5
edit,5
ecstasy,5
ears,5
duki,5
duh,5
dry,5
droppin,5
dro,5
drivin,5
driver,5
drinkin’,5
drinking,5
dre,5
drax,5
draft,5
doubted,5
doom,5
dois,5
dodododododododo,5
dms,5
ditch,5
disguise,5
diplomatic,5
diggin,5
diana,5
deterring,5
desperate,5
depression,5
denzel,5
dennis,5
demos,5
demonstrate,5
dejar,5
degrees,5
declaration,5
debt,5
daytrip,5
darkness,5
cutler,5
curve,5
curtains,5
curry,5
cure,5
cuff,5
cuban,5
creeping,5
creating,5
craig,5
craft,5
corazn,5
copped,5
cooperating,5
contact,5
constitutional,5
consequence,5
consensus,5
conozco,5
congressional,5
confused,5
concerned,5
complete,5
commitments,5
colors,5
coffee,5
classy,5
classics,5
circumstances,5
chvrches,5
christ,5
chosen,5
choke,5
chick,5
cherry,5
chauffeur,5
chasing,5
chasethemoney,5
charm,5
charles,5
channel,5
chale,5
chainz,5
cest,5
certified,5
cero,5
cerca,5
century,5
center,5
cellophane,5
cell,5
cast,5
casey,5
cases,5
carters,5
carter,5
calle,5
cada,5
cabrn,5
butterfly,5
busca,5
burna,5
buried,5
burden,5
british,5
briggs,5
brendon,5
breathing,5
brave,5
brandy,5
brains,5
brag,5
bound,5
both,5
bonito,5
blowed,5
blonde,5
blockin,5
bliss,5
blink,5
blindly,5
bleeds,5
bestie,5
ben,5
belly,5
bellion,5
believed,5
behalf,5
begging,5
beg,5
beam,5
battle,5
bastille,5
bassy,5
basically,5
bartender,5
bare,5
bans,5
ban,5
balloons,5
ballet,5
bailamo,5
bail,5
bagged,5
backwoods,5
backwards,5
backseat,5
backend,5
babyface,5
ayyayyayy,5
aye,5
aura,5
athlete,5
assurance,5
assume,5
assessments,5
art,5
archer,5
apple,5
appearances,5
anxious,5
annemarie,5
andere,5
an,5
amount,5
alvarez,5
als,5
alicia,5
alfa,5
alessia,5
alejandro,5
alassad,5
aid,5
ahí,5
agreed,5
advantage,5
adlibs,5
addy,5
addict,5
added,5
acid,5
accountable,5
accomplishments,5
accept,5
“hey,4
پولدار,4
پارتی,4
همدیگه,4
نیستش,4
رو,4
رفتار,4
آدمای,4
że,4
zones,4
zo,4
zhavia,4
zapp,4
zaddy,4
yuna,4
yep,4
yeahyeahyeah,4
xo,4
xanax,4
wrappin,4
woozy,4
wolves,4
woes,4
willow,4
willie,4
wiley,4
whyre,4
whoaohoh,4
whistled,4
westside,4
werd,4
wellqualified,4
weit,4
weighin,4
wedding,4
wat,4
waren,4
wage,4
vuelta,4
vs,4
voorzichtig,4
von,4
vomit,4
visit,4
vip,4
vieron,4
videos,4
veux,4
verses,4
versace,4
veneno,4
vendería,4
velvet,4
vangen,4
vandross,4
values,4
value,4
valor,4
valee,4
usually,4
uses,4
urge,4
unsaid,4
ungoverned,4
undone,4
underwood,4
uncomfortably,4
uncle,4
unacceptable,4
tunnel,4
trunk,4
tru,4
trophy,4
trick,4
travel,4
trapped,4
tracy,4
tractor,4
toward,4
touched,4
tore,4
topic,4
toot,4
tonk,4
toby,4
toas,4
tires,4
tint,4
tini,4
tina,4
tiffany,4
thumb,4
threaten,4
those,4
thin,4
thicc,4
theyself,4
texts,4
tetris,4
testin,4
terrorists,4
territory,4
term,4
tension,4
teens,4
tax,4
tarver,4
target,4
tainy,4
tail,4
sza,4
symptoms,4
sympathetic,4
switching,4
swisher,4
swingin,4
swerve,4
sweep,4
swap,4
sus,4
supporter,4
supported,4
sunflower,4
suis,4
sueo,4
suelta,4
suburbans,4
stripped,4
stressin,4
stressed,4
streamed,4
stones,4
stomach,4
stockpile,4
stfu,4
stepped,4
stephen,4
stella,4
steinfeld,4
stan,4
stalley,4
stains,4
stackin,4
stabbin,4
sremmurd,4
spilled,4
sour,4
souls,4
soulmate,4
sophia,4
somo,4
softly,4
soft,4
soccer,4
sob,4
soaking,4
snappin,4
smut,4
smokey,4
smino,4
slido,4
slayed,4
skipping,4
skepta,4
size,4
simp,4
sigrid,4
siente,4
sienta,4
shuffle,4
shrimp,4
showin,4
shoutout,4
shotgun,4
shore,4
shooting,4
shook,4
shawni,4
sexual,4
senses,4
semana,4
selfcentered,4
selena,4
sei,4
sech,4
searchin,4
scarred,4
saudi,4
satellite,4
sang,4
san,4
salute,4
salty,4
saber,4
royalty,4
roxies,4
rovers,4
rounds,4
rope,4
romeo,4
romance,4
robbed,4
roam,4
rixh,4
ritmo,4
ringin,4
rid,4
ricky,4
rhett,4
revuelta,4
reverse,4
revenge,4
reveal,4
return,4
rester,4
respected,4
request,4
repent,4
religion,4
release,4
relationship,4
related,4
relate,4
regret,4
regional,4
recipe,4
receipts,4
recall,4
react,4
reaching,4
rd,4
rbe,4
ratchet,4
ratatatá,4
ras,4
rapping,4
ranx,4
randy,4
rage,4
rackie,4
racin,4
quin,4
quieren,4
queens,4
pursue,4
purses,4
pues,4
puertorriqueo,4
puede,4
providing,4
provided,4
profane,4
prevail,4
pretendes,4
pressin,4
powerful,4
powder,4
pourin,4
potrzebuję,4
potrzebujesz,4
possibly,4
portions,4
poor,4
poner,4
pone,4
polish,4
poles,4
podras,4
plot,4
plaza,4
playinwitme,4
pj,4
pig,4
picking,4
pew,4
pete,4
personnel,4
permission,4
perhaps,4
perdi,4
pedro,4
peanut,4
peach,4
patty,4
patrick,4
passionate,4
passenger,4
parts,4
partner,4
particular,4
parked,4
paola,4
paloma,4
packs,4
packed,4
oxycontin,4
overwhelming,4
overtime,4
outlined,4
ounce,4
orgullo,4
orbit,4
or,4
opposed,4
openended,4
op,4
ooooh,4
oooh,4
oo,4
omar,4
ole,4
ohahoh,4
offended,4
obvious,4
obsessed,4
nuevo,4
nuestro,4
november,4
nous,4
normani,4
nooo,4
noon,4
noo,4
nonstate,4
nogo,4
nod,4
nightmare,4
nightfall,4
niall,4
neyo,4
nesbitt,4
nerd,4
natalie,4
narcs,4
nappy,4
napkin,4
naive,4
nahmir,4
nafebruary,4
nada,4
mushroom,4
murda,4
muna,4
multiple,4
mulsanne,4
muevo,4
muddy,4
motel,4
mone,4
moms,4
mnek,4
mister,4
mistakes,4
misch,4
miranda,4
minor,4
mini,4
mijn,4
mighty,4
mierda,4
mickey,4
mg,4
metro,4
meteorito,4
messed,4
merda,4
mentality,4
mensa,4
menos,4
mccartney,4
maude,4
mates,4
matching,4
marry,4
mario,4
marian,4
marathon,4
mantengo,4
mantenerlos,4
mannequin,4
mann,4
maniac,4
maleek,4
mack,4
mabel,4
maana,4
lying,4
lucifer,4
louisa,4
loot,4
loop,4
longshot,4
loner,4
loco,4
locksmith,4
locks,4
local,4
load,4
llamndome,4
livins,4
lived,4
listening,4
lipstick,4
links,4
lindemann,4
linda,4
likin,4
lifetimes,4
levels,4
lens,4
lenis,4
lend,4
legitly,4
legit,4
legendary,4
legacy,4
ledé,4
lear,4
leap,4
lbc,4
lazy,4
laying,4
lawyers,4
laura,4
laughing,4
latour,4
lalo,4
lado,4
lackin,4
lab,4
kulture,4
krit,4
kogel,4
knowing,4
knocks,4
knight,4
knee,4
kingz,4
kingston,4
kingpin,4
kinds,4
killah,4
kidd,4
kiana,4
kgoldn,4
kero,4
kenny,4
kennel,4
kaytranada,4
katelyn,4
kat,4
karizma,4
karaoke,4
kali,4
kaine,4
jumex,4
jt,4
jp,4
joshua,4
joker,4
jojo,4
joined,4
jiggy,4
jiggas,4
jetson,4
jenkins,4
jeezy,4
janelle,4
jams,4
jacobs,4
it”,4
invest,4
intentions,4
intentar,4
instability,4
innovation,4
influence,4
infamous,4
indifference,4
increase,4
imperative,4
immunity,4
ilovemakonnen,4
igual,4
idris,4
hungry,4
hudson,4
hotlanta,4
horror,4
horizon,4
horan,4
hookah,4
honky,4
homies,4
hombre,4
hollows,4
hollow,4
hol,4
hitting,4
helping,4
helicopter,4
heals,4
headphones,4
headed,4
hd,4
hawk,4
haunted,4
harm,4
hardest,4
handstand,4
hailee,4
had,4
habits,4
habit,4
h,4
guetta,4
grraow,4
grizzy,4
greedo,4
grandpa,4
grand,4
grammar,4
grain,4
gossip,4
glizzies,4
glide,4
gia,4
ghosts,4
ghostface,4
gentlemen,4
genie,4
genesis,4
generation,4
gemini,4
gelogen,4
geeked,4
gat,4
garments,4
gangsta,4
function,4
fugazi,4
fuego,4
frozen,4
frenship,4
fours,4
form,4
flyest,4
flyer,4
flop,4
flocka,4
flipped,4
flipp,4
flames,4
fits,4
fishin,4
files,4
fighter,4
fifties,4
fifteen,4
fence,4
feldt,4
feds,4
fashioned,4
fad,4
facetime,4
extremists,4
extremist,4
expected,4
excuse,4
excite,4
evolve,4
everythin,4
event,4
evening,4
están,4
estou,4
estos,4
estaba,4
equation,4
entre,4
engine,4
empress,4
emphasize,4
emi,4
emboldened,4
elevate,4
elephant,4
ebratt,4
earrings,4
dímelo,4
dwyane,4
dump,4
dumber,4
duckin,4
dubs,4
dropout,4
driven,4
dripping,4
dreamers,4
drawing,4
drawers,4
dracula,4
draco,4
doubled,4
dolce,4
does,4
dodging,4
doctors,4
dna,4
district,4
discuss,4
dippin,4
dine,4
digits,4
digging,4
dhl,4
deuce,4
der,4
depends,4
depending,4
department,4
departed,4
dentro,4
dennin,4
delicate,4
degree,4
defections,4
deeply,4
dedicate,4
deck,4
deathbyromy,4
dealing,4
deadly,4
dañó,4
daye,4
dawned,4
danna,4
dancers,4
dahlia,4
dadum,4
dadadaumda,4
dada,4
cycle,4
cube,4
crowded,4
crooked,4
crocodile,4
critch,4
creature,4
create,4
crazys,4
crazier,4
crawl,4
crackin,4
corazón,4
convinced,4
contrary,4
continued,4
